,threshold,n_digits,mean_time,std_time
2067,168,55,9.994506835937e-05,0.00031605405691683726
2068,168,60,0.00019960403442381998,0.0004208023126623674
2069,168,65,0.00019834041595458,0.00041814737760291796
2070,168,70,0.0004973173141479299,0.0005242329762248019
2071,168,75,0.00030033588409421997,0.0004835868860999807
2072,168,80,0.00049889087676999,0.0005258834875401767
2073,168,85,0.00060002803802487,0.0005165488292189099
2074,168,90,0.00059723854064938,0.0005140371283862856
2075,168,95,0.00095112323760982,0.00037044561685075267
2076,168,100,0.00089712142944332,0.00031538164888007483
2077,168,105,0.00070374011993405,0.0004856894343722953
2078,168,110,0.00080163478851314,0.00042251639614305977
2079,168,115,0.0009936571121215401,1.1727593167173894e-05
2080,168,120,0.0011521816253661598,0.0003382878791820061
2081,168,125,0.00119764804840083,0.0004170430835735068
2082,168,130,0.0012027263641356998,0.00042071875376515705
2083,168,135,0.00139772891998286,0.0005158595413649032
2084,168,140,0.00210342407226559,0.0007360193899081656
2085,168,145,0.00181834697723385,0.0004344568786104176
2086,168,150,0.00159556865692134,0.0005159330315182074
2087,168,155,0.0017026901245116798,0.0004848739431970693
2088,168,160,0.0018994808197020999,0.0003164070560299179
2089,168,165,0.00199761390686029,5.832679881058184e-06
2090,168,170,0.0012024164199828601,0.00041988788873139124
2091,168,175,0.0011225461959838401,0.00032133172136695467
2092,168,180,0.00130503177642817,0.00047987635699680973
2093,168,185,0.0012010812759399,0.00041778168110714843
2094,168,190,0.00150425434112545,0.0009722946112901848
2095,168,195,0.00169565677642819,0.0004864689926457713
2096,168,200,0.00140106678009029,0.0005161861440015155
2097,168,205,0.0017006874084472203,0.0004783694733748454
2098,168,210,0.0018984079360961498,0.0005702575283167066
2099,168,215,0.00165052413940425,0.0004760033257609776
2100,168,220,0.00190103054046626,0.00032192028125688986
2101,168,225,0.0021966695785522,0.00041525717161210597
2102,168,230,0.002214241027832,0.000770776925999339
2103,168,235,0.00228922367095944,0.000668063957464409
2104,168,240,0.00206217765808101,0.00017406922880595747
2105,168,245,0.00196130275726315,0.00012061891272335675
2106,168,250,0.00223412513732904,0.000410978481234611
2107,172,10,0.0,0.0
2108,172,15,0.0,0.0
2109,172,20,0.0,0.0
2110,172,25,0.0,0.0
2111,172,30,0.0,0.0
2112,172,35,0.0,0.0
2113,172,40,0.00010039806365966,0.00031748655383510567
2114,172,45,0.00019812583923339003,0.00042028213308364
